datetime,price,quantity,venue
2020-07-01 12:45:57:346,366.4,100,BATS
2020-07-01 12:45:57:351,366.34,65,EDGX
2020-07-01 12:45:57:351,366.34,300,XNGS
2020-07-01 12:45:57:351,366.35,100,XNGS
2020-07-01 12:45:57:351,366.35,100,XNGS
2020-07-01 12:45:57:360,366.36,75,XNGS
2020-07-01 12:45:57:360,366.36,25,XNGS
2020-07-01 12:45:57:370,366.39,6,XNGS
2020-07-01 12:45:57:371,366.34,1,EDGX
2020-07-01 12:45:57:371,366.39,100,EDGX
2020-07-01 12:45:57:371,366.39,100,BATS
2020-07-01 12:45:57:382,366.36,30,BATS
2020-07-01 12:45:57:382,366.36,20,EDGX
2020-07-01 12:45:57:382,366.34,170,BATS
2020-07-01 12:45:57:382,366.34,187,EDGX
2020-07-01 12:45:57:398,366.29,50,FINR
2020-07-01 12:45:57:401,366.2982,300,FINR
2020-07-01 12:45:57:402,366.3147,100,FINR
2020-07-01 12:45:57:405,366.35,21,XNGS
2020-07-01 12:45:57:405,366.36,19,XNGS
2020-07-01 12:45:57:405,366.36,131,XNGS
2020-07-01 12:45:57:429,366.38,30,FINR
2020-07-01 12:45:57:433,366.38,4,BATS
2020-07-01 12:45:57:438,366.39,56,XNGS
2020-07-01 12:45:57:438,366.4,100,XNGS
2020-07-01 12:45:57:438,366.41,56,XNGS
2020-07-01 12:45:57:438,366.41,123,XNGS
2020-07-01 12:45:57:438,366.38,46,BATS
2020-07-01 12:45:57:443,366.36,132,XNGS
2020-07-01 12:45:57:449,366.34,100,ARCX
2020-07-01 12:45:57:449,366.34,100,ARCX
2020-07-01 12:45:57:454,366.33,5,XNAS
2020-07-01 12:45:57:456,366.33,117,EDGX
2020-07-01 12:45:57:456,366.3,2,XNGS
2020-07-01 12:45:57:456,366.33,83,EDGX
2020-07-01 12:45:57:457,366.33,56,XNGS
2020-07-01 12:45:57:457,366.33,300,XNGS
2020-07-01 12:45:57:457,366.33,200,XNGS
2020-07-01 12:45:57:464,366.33,200,XNGS
2020-07-01 12:45:57:464,366.33,300,EDGX
2020-07-01 12:45:57:468,366.33,3,EDGX
2020-07-01 12:45:57:471,366.33,200,EDGX
2020-07-01 12:45:57:471,366.33,100,BATS
2020-07-01 12:45:57:471,366.33,28,BATS
2020-07-01 12:45:57:471,366.33,97,EDGX
2020-07-01 12:45:57:471,366.33,172,BATS
2020-07-01 12:45:57:471,366.33,75,EDGX
2020-07-01 12:45:57:471,366.33,75,BATS
2020-07-01 12:45:57:475,366.29,200,FINR
2020-07-01 12:45:57:488,366.26,9,XNGS
2020-07-01 12:45:57:489,366.27,21,XNGS
2020-07-01 12:45:57:489,366.27,129,XNGS
2020-07-01 12:45:57:513,366.3,56,XNGS
2020-07-01 12:45:57:516,366.24,9,BATS
2020-07-01 12:45:57:516,366.24,1,EDGA
2020-07-01 12:45:57:520,366.3,56,XNGS
2020-07-01 12:45:57:533,366.3,56,XNGS
2020-07-01 12:45:57:533,366.33,100,ARCX
2020-07-01 12:45:57:533,366.33,20,ARCX
2020-07-01 12:45:57:535,366.27,15,XNGS
2020-07-01 12:45:57:558,366.3,56,XNGS
2020-07-01 12:45:57:566,366.33,150,XNGS
2020-07-01 12:45:57:566,366.34,50,XNGS
2020-07-01 12:45:57:567,366.36,5,XNAS
2020-07-01 12:45:57:567,366.36,5,XNAS
2020-07-01 12:45:57:567,366.39,95,XNAS
2020-07-01 12:45:57:567,366.35,100,XNGS
2020-07-01 12:45:57:567,366.37,100,BATS
2020-07-01 12:45:57:567,366.37,400,EDGX
2020-07-01 12:45:57:567,366.37,100,EDGX
2020-07-01 12:45:57:567,366.36,100,XNGS
2020-07-01 12:45:57:568,366.37,100,XNGS
2020-07-01 12:45:57:568,366.37,49,XNGS
2020-07-01 12:45:57:568,366.37,113,XNGS
2020-07-01 12:45:57:569,366.37,200,XNGS
2020-07-01 12:45:57:569,366.37,29,XNGS
2020-07-01 12:45:57:569,366.38,100,EDGX
2020-07-01 12:45:57:569,366.38,100,BATS
2020-07-01 12:45:57:569,366.39,100,BATS
2020-07-01 12:45:57:569,366.38,77,XNGS
2020-07-01 12:45:57:569,366.38,73,XNGS
2020-07-01 12:45:57:571,366.4,100,EDGX
2020-07-01 12:45:57:572,366.4,100,BATS
2020-07-01 12:45:57:576,366.335,100,FINR
2020-07-01 12:45:57:582,366.34,100,FINR
2020-07-01 12:45:57:587,366.4,100,FINR
2020-07-01 12:45:57:588,366.36,200,XNGS
2020-07-01 12:45:57:589,366.36,2,XNGS
2020-07-01 12:45:57:621,366.36,150,XNGS
2020-07-01 12:45:57:621,366.35,18,XNGS
2020-07-01 12:45:57:621,366.33,21,ARCX
2020-07-01 12:45:57:621,366.33,13,ARCX
2020-07-01 12:45:57:621,366.33,7,ARCX
2020-07-01 12:45:57:623,366.33,4,XNGS
2020-07-01 12:45:57:623,366.33,4,XNGS
2020-07-01 12:45:57:623,366.33,4,XNGS
2020-07-01 12:45:57:634,366.36,41,XNGS
2020-07-01 12:45:57:634,366.78,100,FINR
2020-07-01 12:45:57:648,366.35,25,EDGX
2020-07-01 12:45:57:648,366.44,100,XNGS
2020-07-01 12:45:57:648,366.44,100,XNGS
2020-07-01 12:45:57:674,366.46,100,XNGS
2020-07-01 12:45:57:674,366.46,100,EDGX
2020-07-01 12:45:57:675,366.46,2100,FINR
2020-07-01 12:45:57:677,366.5,100,EDGX
2020-07-01 12:45:57:677,366.5,100,BATS
2020-07-01 12:45:57:677,366.48,100,XNGS
2020-07-01 12:45:57:678,366.5,100,XNGS
2020-07-01 12:45:57:714,366.49,73,XNGS
2020-07-01 12:45:57:715,366.48,31,XNGS
2020-07-01 12:45:57:722,366.48,100,FINR
2020-07-01 12:45:57:731,366.48,72,XNGS
2020-07-01 12:45:57:734,366.51,74,XNGS
2020-07-01 12:45:57:743,366.49,10,XNGS
2020-07-01 12:45:57:743,366.48,64,XNGS
2020-07-01 12:45:57:757,366.48,44,XNGS
2020-07-01 12:45:57:757,366.47,33,XNGS
2020-07-01 12:45:57:763,366.51,100,XNGS
2020-07-01 12:45:57:763,366.52,100,XNGS
2020-07-01 12:45:57:763,366.52,100,XNGS
2020-07-01 12:45:57:774,366.54,100,XNGS
2020-07-01 12:45:57:774,366.52,7,ARCX
2020-07-01 12:45:57:774,366.53,100,ARCX
2020-07-01 12:45:57:774,366.54,32,ARCX
2020-07-01 12:45:57:775,366.54,68,ARCX
2020-07-01 12:45:57:775,366.55,32,ARCX
2020-07-01 12:45:57:775,366.56,100,XNGS
2020-07-01 12:45:57:775,366.55,68,ARCX
2020-07-01 12:45:57:775,366.56,32,ARCX
2020-07-01 12:45:57:775,366.56,68,ARCX
2020-07-01 12:45:57:776,366.53,66,XNGS
2020-07-01 12:45:57:776,366.56,17,ARCX
2020-07-01 12:45:57:778,366.56,17,ARCX
2020-07-01 12:45:57:780,366.56,45,ARCX
2020-07-01 12:45:57:782,366.56,21,ARCX
2020-07-01 12:45:57:782,366.56,79,ARCX
2020-07-01 12:45:57:784,366.57,100,XNGS
2020-07-01 12:45:57:784,366.56,21,ARCX
2020-07-01 12:45:57:784,366.57,79,ARCX
2020-07-01 12:45:57:784,366.57,21,ARCX
2020-07-01 12:45:57:784,366.57,21,ARCX
2020-07-01 12:45:57:785,366.54,200,FINR
2020-07-01 12:45:57:785,366.54,5,XNAS
2020-07-01 12:45:57:785,366.54,56,XNGS
2020-07-01 12:45:57:786,366.57,30,FINR
2020-07-01 12:45:57:796,366.53,150,XNGS
2020-07-01 12:45:57:820,366.52,1,XNGS
2020-07-01 12:45:57:820,366.51,20,XNGS
2020-07-01 12:45:57:820,366.51,11,XNGS
2020-07-01 12:45:57:834,366.58,100,XNGS
2020-07-01 12:45:57:836,366.57,79,ARCX
2020-07-01 12:45:57:836,366.58,21,ARCX
2020-07-01 12:45:57:841,366.6,14,BATS
2020-07-01 12:45:57:841,366.6,14,BATS
2020-07-01 12:45:57:842,366.48,100,FINR
2020-07-01 12:45:57:851,366.55,72,XNGS
2020-07-01 12:45:57:882,366.53,104,XNGS
2020-07-01 12:45:57:882,366.53,1,XNGS
2020-07-01 12:45:57:883,366.48,90,BATS
2020-07-01 12:45:57:883,366.53,3,ARCX
2020-07-01 12:45:57:883,366.53,12,ARCX
2020-07-01 12:45:57:883,366.53,3,ARCX
2020-07-01 12:45:57:884,366.53,3,ARCX
2020-07-01 12:45:57:884,366.53,12,ARCX
2020-07-01 12:45:57:891,366.56,100,EDGX
2020-07-01 12:45:57:900,366.6,1,FINR
2020-07-01 12:45:57:902,366.55,32,XNGS
2020-07-01 12:45:57:902,366.55,37,XNGS
2020-07-01 12:45:57:903,366.41,2,FINR
2020-07-01 12:45:57:929,366.54,100,EDGX
2020-07-01 12:45:57:937,366.59,14,BATS
2020-07-01 12:45:57:938,366.58,70,ARCX
2020-07-01 12:45:57:941,366.6,14,BATS
2020-07-01 12:45:57:941,366.6,100,XNGS
2020-07-01 12:45:57:941,366.6,14,XNGS
2020-07-01 12:45:57:941,366.6,14,XNGS
2020-07-01 12:45:57:941,366.59,28,ARCX
2020-07-01 12:45:57:942,366.59,28,ARCX
2020-07-01 12:45:57:942,366.59,150,XNGS
2020-07-01 12:45:57:942,366.61,100,BATS
2020-07-01 12:45:57:942,366.58,56,XNGS
2020-07-01 12:45:57:942,366.6,14,ARCX
2020-07-01 12:45:57:942,366.6,14,ARCX
2020-07-01 12:45:57:942,366.6,100,ARCX
2020-07-01 12:45:57:942,366.6,100,EDGX
2020-07-01 12:45:57:942,366.61,100,BATS
2020-07-01 12:45:57:942,366.6,75,EDGX
2020-07-01 12:45:57:942,366.6,75,BATS
2020-07-01 12:45:57:942,366.6,75,EDGX
2020-07-01 12:45:57:942,366.6,19,BATS
2020-07-01 12:45:57:942,366.6,6,BATS
2020-07-01 12:45:57:942,366.6,69,BATS
2020-07-01 12:45:57:942,366.6,150,BATS
2020-07-01 12:45:57:942,366.6,71,BATS
2020-07-01 12:45:57:942,366.6,50,EDGX
2020-07-01 12:45:57:942,366.6,200,BATS
2020-07-01 12:45:57:942,366.6,28,ARCX
2020-07-01 12:45:57:942,366.6,100,XNYS
2020-07-01 12:45:57:943,366.6,15,ARCX
2020-07-01 12:45:57:943,366.63,26,ARCX
2020-07-01 12:45:57:944,366.58,14,XNGS
2020-07-01 12:45:57:944,366.58,14,BATS
2020-07-01 12:45:57:945,366.57,14,BATS
2020-07-01 12:45:57:945,366.57,14,XNGS
2020-07-01 12:45:57:945,366.6,14,ARCX
2020-07-01 12:45:57:945,366.6,1,ARCX
2020-07-01 12:45:57:945,366.61,100,BATS
2020-07-01 12:45:57:945,366.62,300,BATS
2020-07-01 12:45:57:945,366.61,70,EDGX
2020-07-01 12:45:57:945,366.61,30,EDGX
2020-07-01 12:45:57:945,366.6,14,ARCX
2020-07-01 12:45:57:951,366.58,14,XNGS
2020-07-01 12:45:57:951,366.57,14,BATS
2020-07-01 12:45:57:951,366.6,1,ARCX
2020-07-01 12:45:57:951,366.6,13,ARCX
2020-07-01 12:45:57:956,366.58,14,XNGS
2020-07-01 12:45:57:956,366.58,14,BATS
2020-07-01 12:45:57:956,366.6,1,ARCX
2020-07-01 12:45:57:956,366.6,1,ARCX
2020-07-01 12:45:57:956,366.6,2,ARCX
2020-07-01 12:45:57:956,366.58,10,ARCX
2020-07-01 12:45:57:960,366.63,8,XNGS
2020-07-01 12:45:57:961,366.63,92,XNGS
2020-07-01 12:45:57:961,366.64,14,XNGS
2020-07-01 12:45:57:961,366.64,14,XNGS
2020-07-01 12:45:57:961,366.63,74,ARCX
2020-07-01 12:45:57:962,366.64,14,ARCX
2020-07-01 12:45:57:962,366.64,14,ARCX
2020-07-01 12:45:57:962,366.62,14,XNGS
2020-07-01 12:45:57:963,366.61,14,BATS
2020-07-01 12:45:57:963,366.62,14,XNGS
2020-07-01 12:45:57:966,366.62,122,XNGS
2020-07-01 12:45:57:966,366.6,150,XNGS
2020-07-01 12:45:57:967,366.61,4,EDGX
2020-07-01 12:45:57:967,366.6,400,BATS
2020-07-01 12:45:57:967,366.6,400,EDGX
2020-07-01 12:45:57:967,366.6,100,BATS
2020-07-01 12:45:57:967,366.61,28,FINR
2020-07-01 12:45:57:970,366.57,14,ARCX
2020-07-01 12:45:57:970,366.57,14,BATS
2020-07-01 12:45:57:972,366.57,14,XNGS
2020-07-01 12:45:57:972,366.57,14,ARCX
2020-07-01 12:45:57:982,366.57,14,ARCX
2020-07-01 12:45:57:982,366.57,14,ARCX
2020-07-01 12:45:57:982,366.57,14,XNGS
2020-07-01 12:45:57:982,366.61,100,EDGX
2020-07-01 12:45:57:982,366.58,14,XNGS
2020-07-01 12:45:57:982,366.57,14,BATS
2020-07-01 12:45:57:982,366.57,14,BATS
2020-07-01 12:45:57:982,366.61,100,BATS
2020-07-01 12:45:57:982,366.61,72,BATS
2020-07-01 12:45:57:983,366.57,14,BATS
2020-07-01 12:45:57:984,366.57,14,BATS
2020-07-01 12:45:57:985,366.6,5,XNGS
2020-07-01 12:45:57:985,366.6,1,XNGS
2020-07-01 12:45:57:985,366.6,14,XNGS
2020-07-01 12:45:57:985,366.6,1,XNGS
2020-07-01 12:45:57:985,366.6,2,XNGS
2020-07-01 12:45:57:986,366.58,27,FINR
2020-07-01 12:45:57:991,366.61,27,BATS
2020-07-01 12:45:57:991,366.59,55,XNGS
2020-07-01 12:45:57:993,366.58,14,BATS
2020-07-01 12:45:57:993,366.56,14,XNGS
2020-07-01 12:45:57:993,366.6,14,ARCX
2020-07-01 12:45:57:997,366.57,14,XNGS
2020-07-01 12:45:57:998,366.57,14,BATS
2020-07-01 12:45:57:998,366.6,1,ARCX
2020-07-01 12:45:57:998,366.6,13,ARCX
2020-07-01 12:45:57:998,366.6,1,ARCX
2020-07-01 12:45:57:998,366.57,14,BATS
2020-07-01 12:45:57:998,366.57,14,XNGS
2020-07-01 12:45:57:998,366.6,1,ARCX
2020-07-01 12:45:57:998,366.6,2,ARCX
2020-07-01 12:45:57:998,366.56,11,ARCX
2020-07-01 12:45:58:003,366.59,14,BATS
2020-07-01 12:45:58:003,366.59,14,XNGS
2020-07-01 12:45:58:003,366.59,14,BATS
2020-07-01 12:45:58:003,366.59,14,XNGS
2020-07-01 12:45:58:003,366.59,14,EDGX
2020-07-01 12:45:58:003,366.59,14,EDGX
2020-07-01 12:45:58:004,366.615,217,FINR
2020-07-01 12:45:58:005,366.6,32,XNGS
2020-07-01 12:45:58:008,366.59,14,BATS
2020-07-01 12:45:58:008,366.61,150,XNGS
2020-07-01 12:45:58:008,366.6,14,XNGS
2020-07-01 12:45:58:009,366.6,14,ARCX
2020-07-01 12:45:58:010,366.6,14,BATS
2020-07-01 12:45:58:010,366.6,14,XNGS
2020-07-01 12:45:58:011,366.6,1,ARCX
2020-07-01 12:45:58:011,366.6,13,ARCX
2020-07-01 12:45:58:011,366.61,6,XNGS
2020-07-01 12:45:58:012,366.62,6,XNGS
2020-07-01 12:45:58:013,366.62,14,XNGS
2020-07-01 12:45:58:013,366.61,1,XNGS
2020-07-01 12:45:58:013,366.61,2,XNGS
2020-07-01 12:45:58:014,366.61,11,XNGS
2020-07-01 12:45:58:014,366.62,6,XNGS
2020-07-01 12:45:58:014,366.6,3,XNGS
2020-07-01 12:45:58:015,366.62,6,XNGS
2020-07-01 12:45:58:015,366.6,14,BATS
2020-07-01 12:45:58:015,366.62,6,XNGS
2020-07-01 12:45:58:015,366.6,2,XNGS
2020-07-01 12:45:58:016,366.6,1,ARCX
2020-07-01 12:45:58:016,366.6,1,ARCX
2020-07-01 12:45:58:016,366.6,2,ARCX
2020-07-01 12:45:58:016,366.6,6,ARCX
2020-07-01 12:45:58:016,366.6,4,ARCX
2020-07-01 12:45:58:016,366.61,10,XNGS
2020-07-01 12:45:58:016,366.61,2,XNGS
2020-07-01 12:45:58:016,366.6,13,XNGS
2020-07-01 12:45:58:016,366.6,3,XNGS
2020-07-01 12:45:58:016,366.62,27,XNGS
2020-07-01 12:45:58:019,366.62,14,XNGS
2020-07-01 12:45:58:020,366.6,14,BATS
2020-07-01 12:45:58:020,366.6,1,ARCX
2020-07-01 12:45:58:020,366.6,6,ARCX
2020-07-01 12:45:58:020,366.6,4,ARCX
2020-07-01 12:45:58:020,366.6,1,ARCX
2020-07-01 12:45:58:020,366.6,2,ARCX
2020-07-01 12:45:58:024,366.355,677,FINR
2020-07-01 12:45:58:025,366.59,14,XNGS
2020-07-01 12:45:58:025,366.6,1,ARCX
2020-07-01 12:45:58:025,366.6,1,ARCX
2020-07-01 12:45:58:025,366.6,1,ARCX
2020-07-01 12:45:58:025,366.6,2,ARCX
2020-07-01 12:45:58:025,366.6,4,ARCX
2020-07-01 12:45:58:025,366.6,5,ARCX
2020-07-01 12:45:58:026,366.59,14,XNGS
2020-07-01 12:45:58:027,366.6,1,ARCX
2020-07-01 12:45:58:027,366.6,4,ARCX
2020-07-01 12:45:58:027,366.6,1,ARCX
2020-07-01 12:45:58:027,366.6,2,ARCX
2020-07-01 12:45:58:027,366.6,1,ARCX
2020-07-01 12:45:58:027,366.6,1,ARCX
2020-07-01 12:45:58:027,366.6,1,ARCX
2020-07-01 12:45:58:027,366.59,3,XNGS
2020-07-01 12:45:58:033,366.59,14,XNGS
2020-07-01 12:45:58:033,366.62,2,XNGS
2020-07-01 12:45:58:033,366.62,1,XNGS
2020-07-01 12:45:58:033,366.62,1,XNGS
2020-07-01 12:45:58:033,366.62,2,XNGS
2020-07-01 12:45:58:033,366.58,14,XNGS
2020-07-01 12:45:58:033,366.59,14,ARCX
2020-07-01 12:45:58:033,366.58,14,ARCX
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,6,XNGS
2020-07-01 12:45:58:035,366.62,4,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,2,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,67,XNGS
2020-07-01 12:45:58:035,366.62,2,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,1,XNGS
2020-07-01 12:45:58:035,366.62,2,XNGS
2020-07-01 12:45:58:035,366.605,200,FINR
2020-07-01 12:45:58:037,366.6,14,XNGS
2020-07-01 12:45:58:037,366.6,14,XNGS
2020-07-01 12:45:58:037,366.6,9,XNGS
2020-07-01 12:45:58:037,366.6,2,ARCX
2020-07-01 12:45:58:037,366.6,1,ARCX
2020-07-01 12:45:58:037,366.6,1,ARCX
2020-07-01 12:45:58:037,366.6,2,ARCX
2020-07-01 12:45:58:037,366.6,4,ARCX
2020-07-01 12:45:58:037,366.6,1,ARCX
2020-07-01 12:45:58:037,366.6,1,ARCX
2020-07-01 12:45:58:037,366.6,2,ARCX
2020-07-01 12:45:58:037,366.6,2,XNGS
2020-07-01 12:45:58:037,366.6,1,XNGS
2020-07-01 12:45:58:037,366.6,1,XNGS
2020-07-01 12:45:58:037,366.6,1,XNGS
2020-07-01 12:45:58:037,366.6,1,XNGS
2020-07-01 12:45:58:037,366.6,4,XNGS
2020-07-01 12:45:58:038,366.6,2,XNGS
2020-07-01 12:45:58:038,366.6,1,XNGS
2020-07-01 12:45:58:038,366.6,1,XNGS
2020-07-01 12:45:58:038,366.6,1,ARCX
2020-07-01 12:45:58:038,366.6,2,ARCX
2020-07-01 12:45:58:038,366.6,1,ARCX
2020-07-01 12:45:58:038,366.6,1,ARCX
2020-07-01 12:45:58:038,366.6,2,ARCX
2020-07-01 12:45:58:038,366.6,4,ARCX
2020-07-01 12:45:58:038,366.6,1,ARCX
2020-07-01 12:45:58:038,366.6,2,ARCX
2020-07-01 12:45:58:038,366.6,1,ARCX
2020-07-01 12:45:58:039,366.6,2,XNGS
2020-07-01 12:45:58:039,366.6,1,XNGS
2020-07-01 12:45:58:039,366.6,4,XNGS
2020-07-01 12:45:58:039,366.6,1,XNGS
2020-07-01 12:45:58:039,366.6,2,XNGS
2020-07-01 12:45:58:039,366.6,1,XNGS
2020-07-01 12:45:58:039,366.6,1,XNGS
2020-07-01 12:45:58:039,366.6,1,XNGS
2020-07-01 12:45:58:039,366.6,2,XNGS
2020-07-01 12:45:58:042,366.64,1,BATS
2020-07-01 12:45:58:043,366.58,2,XNGS
2020-07-01 12:45:58:043,366.58,4,XNGS
2020-07-01 12:45:58:043,366.58,4,XNGS
2020-07-01 12:45:58:043,366.58,2,XNGS
2020-07-01 12:45:58:044,366.6,2,ARCX
2020-07-01 12:45:58:044,366.6,4,ARCX
2020-07-01 12:45:58:044,366.6,1,ARCX
2020-07-01 12:45:58:044,366.6,1,ARCX
2020-07-01 12:45:58:044,366.6,1,ARCX
2020-07-01 12:45:58:044,366.6,2,ARCX
2020-07-01 12:45:58:044,366.6,1,ARCX
2020-07-01 12:45:58:044,366.6,1,ARCX
2020-07-01 12:45:58:044,366.6,2,ARCX
2020-07-01 12:45:58:045,366.6,2,ARCX
2020-07-01 12:45:58:045,366.6,4,ARCX
2020-07-01 12:45:58:045,366.6,2,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,2,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,2,XNGS
2020-07-01 12:45:58:045,366.6,2,XNGS
2020-07-01 12:45:58:045,366.6,2,XNGS
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,2,XNGS
2020-07-01 12:45:58:045,366.6,1,XNGS
2020-07-01 12:45:58:045,366.6,1,XNGS
2020-07-01 12:45:58:045,366.6,2,XNGS
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,2,ARCX
2020-07-01 12:45:58:045,366.6,1,ARCX
2020-07-01 12:45:58:045,366.6,3,ARCX
2020-07-01 12:45:58:045,366.58,14,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,4,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,1,XNGS
2020-07-01 12:45:58:046,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,1,ARCX
2020-07-01 12:45:58:047,366.6,1,ARCX
2020-07-01 12:45:58:047,366.6,1,ARCX
2020-07-01 12:45:58:047,366.6,2,ARCX
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,1,XNGS
2020-07-01 12:45:58:047,366.6,1,XNGS
2020-07-01 12:45:58:047,366.6,1,XNGS
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:047,366.6,2,XNGS
2020-07-01 12:45:58:050,366.6,14,XNGS
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:067,366.6,1,ARCX
2020-07-01 12:45:58:067,366.6,1,ARCX
2020-07-01 12:45:58:067,366.6,1,ARCX
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:067,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,1,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,1,ARCX
2020-07-01 12:45:58:068,366.6,2,ARCX
2020-07-01 12:45:58:068,366.6,1,ARCX
2020-07-01 12:45:58:069,366.58,75,XNGS
2020-07-01 12:45:58:069,366.58,25,XNGS
2020-07-01 12:45:58:069,366.6,1,ARCX
2020-07-01 12:45:58:069,366.6,2,ARCX
2020-07-01 12:45:58:069,366.6,2,ARCX
2020-07-01 12:45:58:069,366.6,1,ARCX
2020-07-01 12:45:58:069,366.6,2,ARCX
2020-07-01 12:45:58:085,366.55,68,XNGS
2020-07-01 12:45:58:106,366.335,38,FINR
2020-07-01 12:45:58:116,366.58,23,XNGS
2020-07-01 12:45:58:117,366.58,15,XNGS
2020-07-01 12:45:58:133,366.59,100,BATS
2020-07-01 12:45:58:133,366.59,15,ARCX
2020-07-01 12:45:58:135,366.59,15,ARCX
2020-07-01 12:45:58:137,366.58,15,XNGS
2020-07-01 12:45:58:137,366.58,27,XNGS
2020-07-01 12:45:58:137,366.58,8,XNGS
2020-07-01 12:45:58:138,366.59,8,ARCX
2020-07-01 12:45:58:138,366.59,7,ARCX
2020-07-01 12:45:58:140,366.59,7,ARCX
2020-07-01 12:45:58:140,366.59,8,ARCX
2020-07-01 12:45:58:141,366.6,75,EDGX
2020-07-01 12:45:58:141,366.58,7,XNGS
2020-07-01 12:45:58:141,366.58,7,XNGS
2020-07-01 12:45:58:141,366.58,8,XNGS
2020-07-01 12:45:58:141,366.58,1,XNGS
2020-07-01 12:45:58:143,366.59,1,ARCX
2020-07-01 12:45:58:143,366.59,7,ARCX
2020-07-01 12:45:58:143,366.59,6,ARCX
2020-07-01 12:45:58:143,366.59,1,ARCX
2020-07-01 12:45:58:147,366.59,2,ARCX
2020-07-01 12:45:58:147,366.59,7,ARCX
2020-07-01 12:45:58:187,366.58,7,XNGS
2020-07-01 12:45:58:187,366.58,1,XNGS
2020-07-01 12:45:58:187,366.58,6,XNGS
2020-07-01 12:45:58:187,366.58,27,XNGS
2020-07-01 12:45:58:187,366.58,7,XNGS
2020-07-01 12:45:58:187,366.58,2,XNGS
2020-07-01 12:45:58:200,366.58,1,XNGS
2020-07-01 12:45:58:200,366.58,7,XNGS
2020-07-01 12:45:58:200,366.58,6,XNGS
2020-07-01 12:45:58:200,366.58,1,XNGS
2020-07-01 12:45:58:200,366.58,27,XNGS
2020-07-01 12:45:58:200,366.6,25,EDGX
2020-07-01 12:45:58:200,366.6,10,EDGX
2020-07-01 12:45:58:200,366.59,200,XNGS
2020-07-01 12:45:58:212,366.59,58,XNGS
2020-07-01 12:45:58:232,366.59,4,XNGS
2020-07-01 12:45:58:232,366.59,4,XNGS
2020-07-01 12:45:58:232,366.59,4,XNGS
2020-07-01 12:45:58:232,366.59,188,XNGS
2020-07-01 12:45:58:233,366.59,1,ARCX
2020-07-01 12:45:58:233,366.59,7,ARCX
2020-07-01 12:45:58:233,366.59,6,ARCX
2020-07-01 12:45:58:233,366.59,1,ARCX
